,code,name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,prev_total_points,transfers_balance,transfers_in,transfers_out,current_price,was_home,yellow_cards,name_p,position,init_price,team_code,total_points
112,223911,Chris_Mepham_61,0,0,12,0,1.4,61,148,1,0,4.8,25.6,2019-12-03T19:30:00Z,90,31,0,0,0,0,15,0,58764,0,1,21.0,2,-891,59,950,43,False,0,KRSMFM,2,43,91,1
113,55909,Chris_Smalling_223,0,0,0,0,0.0,223,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,6,0,0,0,0,15,0,9255,1,2,0.0,0,-26,15,41,53,True,0,KRSSMLNK,2,52,1,0
114,60689,Chris_Wood_91,0,0,2,0,11.6,91,142,2,0,1.7,1.2,2019-12-03T20:15:00Z,58,43,0,0,0,0,15,0,89430,4,1,4.0,1,-8103,3926,12029,62,True,0,KRST,4,62,90,2
115,58845,Ciaran_Clark_259,0,0,23,1,0.2,259,145,0,0,1.7,12.8,2019-12-05T19:30:00Z,90,49,0,0,0,0,15,0,37432,2,0,4.0,6,7708,9507,1799,43,False,0,SRNKLRK,2,43,4,1
116,33148,Claudio_Bravo_213,0,0,0,0,0.0,213,142,0,0,0.0,0.0,2019-12-03T20:15:00Z,0,90,0,0,0,0,15,0,21247,4,1,0.0,0,-783,141,924,48,False,0,PRFKLT,1,47,43,0
117,59125,Connor_Wickham_130,0,0,0,0,0.0,130,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,91,0,0,0,0,15,0,180928,0,1,0.0,0,-3228,728,3956,45,True,0,KNRKM,4,43,31,0
118,94147,Conor_Coady_403,0,1,27,1,0.0,403,146,0,0,1.8,18.4,2019-12-04T19:30:00Z,90,21,0,0,0,0,15,0,104049,0,2,0.0,7,-1045,1589,2634,50,True,0,KTKNR,2,51,39,1
119,85242,Conor_Hourihane_28,0,0,4,0,0.9,28,147,2,0,0.2,1.2,2019-12-04T19:30:00Z,57,8,0,0,0,0,15,0,11542,1,2,0.0,1,203,802,599,57,False,0,KNRRHN,3,57,7,0
120,41338,Craig_Cathcart_358,0,0,15,0,0.1,358,143,2,0,2.6,20.2,2019-12-04T19:30:00Z,90,13,0,0,0,0,15,0,93815,0,2,6.0,1,-1967,440,2407,44,False,0,K0KRTKRK,2,41,57,5
121,60232,Craig_Dawson_439,0,0,0,0,0.0,439,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,13,0,0,0,0,15,0,12037,0,2,0.0,0,-657,12,669,48,False,0,KRKTSN,2,48,57,0
122,58822,CÃÂÃÂ©dric_Soares_486,0,0,13,0,15.5,486,150,1,0,4.4,19.2,2019-12-04T19:30:00Z,90,45,0,0,0,0,15,0,12812,1,2,9.0,2,67,290,223,48,True,0,KTRKSRS,2,48,3,0
123,41328,CÃÂÃÂ©sar_Azpilicueta_105,0,0,10,0,34.6,105,147,1,0,6.7,26.4,2019-12-04T19:30:00Z,90,7,0,0,0,0,15,0,379107,1,2,6.0,2,-16602,1851,18453,59,True,0,ASPLKTKSR,2,61,8,1
124,40845,Dale_Stephens_57,0,0,17,0,22.8,57,141,1,0,4.6,23.6,2019-12-05T20:15:00Z,90,3,0,0,0,0,15,0,172095,2,1,0.0,2,-4295,1107,5402,45,False,0,TLSTFNS,3,44,36,5
125,155569,Daniel_Amartey_178,0,0,0,0,0.0,178,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,57,0,0,0,0,15,0,23498,0,2,0.0,0,425,1786,1361,43,True,0,AMRTTNL,3,42,13,0
126,182539,Daniel_Ceballos FernÃÂÃÂ¡ndez_469,0,0,0,0,0.0,469,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,36,0,0,0,0,15,0,278334,2,1,0.0,0,-15929,21,15950,53,True,0,SPLSTNLFRNNTS,3,52,3,0
127,61603,Daniel_Drinkwater_120,0,0,4,0,0.9,120,142,2,0,0.4,3.4,2019-12-03T20:15:00Z,58,43,0,0,0,0,15,0,47540,4,1,0.0,1,-272,351,623,44,True,0,TNLTRNKTR,3,44,7,0
128,200617,Daniel_James_243,0,0,6,0,6.3,243,144,1,0,3.8,17.4,2019-12-04T19:30:00Z,90,6,0,0,0,0,15,0,805515,1,2,14.0,2,-76551,9830,86381,62,True,0,TNLJMS,3,57,1,5
129,200088,Daniel_N'Lundulu_535,0,0,0,0,0.0,535,150,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,45,0,0,0,0,15,0,6888,1,2,0.0,0,-79,120,199,45,True,0,TNLNNLNTL,4,44,20,0
130,100180,Danilo Luiz_da Silva_209,0,0,0,0,0.0,209,142,0,0,0.0,0.0,2019-12-03T20:15:00Z,0,90,0,0,0,0,15,0,3213,4,1,0.0,0,-13,8,21,50,False,0,TTNLLSSLF,2,50,43,0
131,84939,Danny_Ings_313,0,3,32,0,21.8,313,150,1,1,13.4,41.6,2019-12-04T19:30:00Z,76,45,0,0,0,0,15,0,625702,1,2,71.0,9,159444,168438,8994,62,True,0,TNNKS,4,76,20,8
132,38290,Danny_Rose_332,0,0,0,0,0.0,332,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,1,0,0,0,0,15,0,110835,1,2,0.0,0,-3883,844,4727,54,False,0,TNRS,2,53,4,0
133,95463,Danny_Ward_170,0,0,0,0,0.0,170,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,57,0,0,0,0,15,0,12620,0,2,0.0,0,-169,34,203,43,True,0,TNRT,1,42,13,0
134,50175,Danny_Welbeck_512,0,0,0,0,0.0,512,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,13,0,0,0,0,15,0,8769,0,2,0.0,0,-58,55,113,58,False,0,TNLPK,4,58,57,0
135,78916,Dan_Burn_475,0,0,16,0,12.4,475,141,1,0,6.8,29.6,2019-12-05T20:15:00Z,90,3,0,0,0,0,15,0,19777,2,1,26.0,2,-388,252,640,45,False,0,PRNTN,2,45,36,0
136,40387,Dan_Gosling_81,0,0,0,0,0.0,81,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,31,0,0,0,0,15,0,868,0,1,0.0,0,14,33,19,49,False,0,TNKSLNK,3,48,91,1
137,52940,Daryl_Janmaat_359,0,0,0,0,0.0,359,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,13,0,0,0,0,15,0,120464,0,2,0.0,0,-19482,88,19570,43,False,0,TRLJNMT,2,40,57,0
138,105700,Davide_Zappacosta_109,0,0,0,0,0.0,109,147,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,7,0,0,0,0,15,0,12367,1,2,0.0,0,-91,17,108,43,True,0,TFTSPKST,2,42,8,0
139,111317,David_Brooks_76,0,0,0,0,0.0,76,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,31,0,0,0,0,15,0,7222,0,1,0.0,0,-48,11,59,63,False,0,PRKSTFT,3,61,91,0
140,50093,David_Button_48,0,0,0,0,0.0,48,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,3,0,0,0,0,15,0,1547182,2,1,0.0,0,-22932,2891,25823,40,False,0,PTNTFT,1,39,36,0
141,51940,David_de Gea_235,0,0,18,0,0.0,235,144,1,0,3.0,30.4,2019-12-04T19:30:00Z,90,6,0,0,0,0,15,4,956495,1,2,0.0,3,-32371,3033,35404,55,True,0,TFTTJ,1,53,1,2
142,41270,David_Luiz Moreira Marinho_106,0,0,8,0,0.3,106,141,2,0,2.6,18.4,2019-12-05T20:15:00Z,90,36,0,0,0,0,15,0,386008,2,1,7.0,0,-11031,1826,12857,58,True,1,TFTLSMRNMRR,2,57,3,0
143,19194,David_Martin_553,0,0,17,0,0.0,553,146,2,0,4.1,41.0,2019-12-04T19:30:00Z,90,39,0,0,0,0,15,5,55973,0,2,0.0,2,31410,32238,828,40,False,0,TFTMRTN,1,39,21,1
144,27436,David_McGoldrick_303,0,0,1,0,0.8,303,145,0,0,0.9,3.8,2019-12-05T19:30:00Z,18,4,0,0,0,0,15,0,18957,2,0,4.0,1,1074,2488,1414,54,True,0,TFTMKLTRK,4,54,49,2
145,20664,David_Silva_219,2,1,33,0,51.9,219,142,1,0,10.7,29.2,2019-12-03T20:15:00Z,90,90,0,0,0,0,15,0,564204,4,1,26.0,9,5438,27593,22155,76,False,0,TFTSLF,3,75,43,2
146,173904,Davinson_SÃÂÃÂ¡nchez_333,0,0,17,0,1.5,333,144,2,0,3.4,32.0,2019-12-04T19:30:00Z,90,1,0,0,0,0,15,0,63837,1,2,0.0,1,-19,1144,1163,53,False,0,TFNSNSNXS,2,53,6,6
147,66242,Davy_PrÃÂÃÂ¶pper_54,0,0,10,0,3.2,54,141,1,0,1.8,7.8,2019-12-05T20:15:00Z,90,3,0,0,0,0,15,0,27035,2,1,7.0,2,-558,170,728,49,False,0,TFPRPR,3,48,36,7
148,151119,DeAndre_Yedlin_253,0,0,0,0,0.0,253,145,0,0,0.0,0.0,2019-12-05T19:30:00Z,0,49,0,0,0,0,15,0,9070,2,0,0.0,0,-1060,68,1128,44,False,0,TNTRTLN,2,44,4,0
149,172649,Dean_Henderson_471,0,0,15,0,0.0,471,145,2,0,1.0,10.2,2019-12-05T19:30:00Z,90,4,0,0,0,0,15,2,513219,2,0,0.0,1,100040,103685,3645,47,True,0,TNNTRSN,1,52,49,3
150,204480,Declan_Rice_395,0,0,22,0,5.0,395,146,2,0,4.9,26.4,2019-12-04T19:30:00Z,90,39,0,0,0,0,15,0,104840,0,2,18.0,1,-1358,1213,2571,48,False,1,TKLNRS,3,47,21,2
151,38454,Dejan_Lovren_186,1,0,33,0,13.0,186,149,2,0,6.1,47.6,2019-12-04T20:15:00Z,90,11,0,0,0,0,15,0,44239,2,5,0.0,4,1387,4267,2880,53,True,0,TJNLFRN,2,53,14,1
152,172632,Demarai_Gray_175,0,0,0,0,0.0,175,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,57,0,0,0,0,15,0,19249,0,2,0.0,0,-654,116,770,52,True,0,TMRKR,3,50,13,0
153,106837,Dennis_Praet_517,0,0,1,0,1.8,517,143,0,0,3.9,1.2,2019-12-04T19:30:00Z,45,57,0,0,0,0,15,0,4255,0,2,36.0,1,-83,48,131,53,True,0,TNSPRT,3,52,13,5
154,179587,Dennis_Srbeny_279,0,0,0,0,0.0,279,150,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,20,0,0,0,0,15,0,3447,1,2,0.0,0,-75,93,168,52,False,0,TNSSRPN,4,52,45,1
155,171129,Diego_Rico_65,0,3,31,1,27.3,65,148,0,0,4.1,13.2,2019-12-03T19:30:00Z,63,31,0,0,0,0,15,0,954391,0,1,0.0,9,-22755,6677,29432,43,False,0,TKRK,2,42,91,1
156,96767,Dimitri_Foulquier_542,0,0,0,0,0.0,542,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,13,0,0,0,0,15,0,13772,0,2,0.0,0,180,621,441,40,False,0,TMTRFLK,2,39,57,0
157,194634,Diogo_Jota_410,0,0,7,1,18.5,410,146,0,0,7.0,13.4,2019-12-04T19:30:00Z,71,21,0,0,0,0,15,0,221481,0,2,38.0,1,-1239,4043,5282,61,True,1,TKJT,4,60,39,13
158,152760,Divock_Origi_188,0,3,55,0,2.2,188,149,2,2,12.9,67.2,2019-12-04T20:15:00Z,72,11,0,0,0,0,15,0,188444,2,5,60.0,13,-3225,1578,4803,52,True,0,TFKRJ,4,51,14,0
159,102747,Djibril_SidibÃÂÃÂ©_511,0,0,5,0,0.2,511,149,3,0,0.9,8.6,2019-12-04T20:15:00Z,34,14,0,0,0,0,15,0,16595,2,5,0.0,0,88,704,616,53,False,0,TJPRLSTP,2,50,11,6
160,216058,Domingos_Quina_375,0,0,3,0,0.3,375,143,1,0,1.2,5.0,2019-12-04T19:30:00Z,7,13,0,0,0,0,15,0,6696,0,2,7.0,1,20,143,123,44,False,0,TMNKSKN,3,43,57,0
161,177815,Dominic_Calvert-Lewin_147,0,0,0,0,0.7,147,149,4,0,0.8,0.0,2019-12-04T20:15:00Z,59,14,0,0,0,0,15,0,64647,2,5,10.0,1,-2562,709,3271,57,False,0,KLFRTTMNKLN,4,61,11,12
162,154566,Dominic_Solanke_69,0,0,2,0,14.8,69,148,1,0,4.1,8.4,2019-12-03T19:30:00Z,90,31,0,0,0,0,15,0,25190,0,1,18.0,1,-220,349,569,53,False,1,TMNKSLNK,4,51,91,2
163,230046,Douglas Luiz_Soares de Paulo_470,0,0,6,0,4.2,470,147,0,0,7.0,13.2,2019-12-04T19:30:00Z,32,8,0,0,0,0,15,0,282663,1,2,53.0,1,-6974,7679,14653,45,False,0,TTKLSLSPLSRS,3,43,7,2
164,104547,Dwight_Gayle_554,0,0,0,0,0.0,554,145,0,0,0.0,0.0,2019-12-05T19:30:00Z,0,49,0,0,0,0,15,0,3054,2,0,0.0,0,164,367,203,50,False,0,TTKL,4,50,4,0
165,433154,Dwight_McNeil_97,0,0,8,0,0.3,97,142,3,0,3.6,11.0,2019-12-03T20:15:00Z,74,43,0,0,0,0,15,0,70087,4,1,25.0,2,-13774,1009,14783,60,True,0,TTMKNL,3,60,90,2
166,121160,Ederson_Santana de Moraes_212,0,0,10,0,0.0,212,142,1,0,0.7,7.4,2019-12-03T20:15:00Z,90,90,0,0,0,0,15,1,1104791,4,1,0.0,2,8,23966,23958,60,False,0,TTRSNMRSSNTN,1,61,43,2
167,205533,Edward_Nketiah_13,0,0,0,0,0.0,13,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,36,0,0,0,0,15,0,48416,2,1,0.0,0,-166,1512,1678,43,True,0,ATRTNKX,4,43,3,0
168,11974,Eldin_Jakupovic_169,0,0,0,0,0.0,169,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,57,0,0,0,0,15,0,6698,0,2,0.0,0,-100,22,122,43,True,0,ALTNJKPFK,1,42,13,0
169,109533,Emerson_Palmieri dos Santos_107,0,0,0,0,0.0,107,147,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,7,0,0,0,0,15,0,63596,1,2,0.0,0,347,1924,1577,55,True,0,TSMRSNPLMRSNTS,2,54,8,0
170,195546,Emiliano_BuendÃÂÃÂ­a_283,0,0,-1,0,1.8,283,150,0,0,0.7,1.2,2019-12-04T19:30:00Z,7,20,0,0,0,0,15,0,63852,1,2,4.0,1,-4623,336,4959,60,False,0,PNTMLN,3,60,45,2
171,98980,Emiliano_MartÃÂÃÂ­nez_427,0,0,0,0,0.0,427,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,36,0,0,0,0,15,0,18214,2,1,0.0,0,-146,70,216,44,True,0,AMLNMRTNS,1,44,3,0
172,111773,Emil_Krafth_519,0,0,6,0,0.5,519,145,0,0,0.8,7.2,2019-12-05T19:30:00Z,2,49,0,0,0,0,15,0,5055,2,0,0.0,1,-92,12,104,44,False,0,AMLKRF0,2,43,4,0
173,63426,Enda_Stevens_291,0,0,9,0,31.3,291,145,2,0,7.5,18.6,2019-12-05T19:30:00Z,90,4,0,0,0,0,15,0,170779,2,0,25.0,1,-4314,5247,9561,51,True,0,ANTSTFNS,2,52,49,9
174,197365,Eric_Bailly_228,0,0,0,0,0.0,228,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,6,0,0,0,0,15,0,2223,1,2,0.0,0,-9,8,17,49,True,0,PLRK,2,47,1,0
175,93264,Eric_Dier_350,0,0,0,0,0.0,350,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,1,0,0,0,0,15,0,14200,1,2,0.0,0,19,450,431,49,False,0,TRRK,3,48,6,2
176,432656,Eric_Garcia_544,0,0,3,0,0.0,544,142,1,0,0.0,0.2,2019-12-03T20:15:00Z,5,90,0,0,0,0,15,0,1525,4,1,0.0,1,-34,48,82,45,False,0,ARKRS,2,45,43,0
177,62974,Erik_Lamela_346,0,0,0,0,0.0,346,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,1,0,0,0,0,15,0,93571,1,2,0.0,0,-3741,12,3753,57,False,0,ARKLML,3,57,6,0
178,39487,Erik_Pieters_447,0,0,8,0,0.8,447,142,4,0,0.6,5.2,2019-12-03T20:15:00Z,90,43,0,0,0,0,15,0,532556,4,1,0.0,0,-54933,233,55166,46,True,0,ARKPTRS,2,43,90,0
179,199598,Ethan_Ampadu_121,0,0,0,0,0.0,121,147,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,7,0,0,0,0,15,0,1256,1,2,0.0,0,-2,20,22,44,True,0,AMPT0N,3,43,8,0
180,38439,Etienne_Capoue_373,0,0,14,0,5.8,373,143,2,0,1.8,12.4,2019-12-04T19:30:00Z,90,13,0,0,0,0,15,0,20899,0,2,0.0,2,-110,260,370,48,False,0,KPTN,3,48,57,2
181,74375,Ezequiel_Schelotto_546,0,0,0,0,0.0,546,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,3,0,0,0,0,15,0,27362,2,1,0.0,0,1611,3085,1474,40,False,0,ASKLXLT,2,39,36,0
182,199798,Ezri_Konsa Ngoyo_452,0,0,14,0,0.1,452,147,2,0,4.7,46.6,2019-12-04T19:30:00Z,90,8,0,0,0,0,15,0,4889,1,2,0.0,1,101,184,83,43,False,0,ASRKNSNK,2,43,7,3
183,41823,Fabian_Delph_205,0,0,0,0,0.0,205,149,0,0,0.0,0.0,2019-12-04T20:15:00Z,0,14,0,0,0,0,15,0,13097,2,5,0.0,0,-384,3,387,53,False,0,TLFFPN,2,53,11,0
184,119471,Fabian_SchÃÂÃÂ¤r_252,0,0,0,0,0.0,252,145,0,0,0.0,0.0,2019-12-05T19:30:00Z,0,49,0,0,0,0,15,0,108909,2,0,0.0,0,-2633,422,3055,50,False,0,FPNXR,2,50,4,1
185,116643,Fabio Henrique_Tavares_197,0,0,0,0,0.0,197,149,0,0,0.0,0.0,2019-12-04T20:15:00Z,0,11,0,0,0,0,15,0,89891,2,5,0.0,0,-9093,141,9234,55,True,0,FPNRKTFRS,3,54,14,0
186,166640,FabiÃÂÃÂ¡n_Balbuena_382,0,0,13,0,3.3,382,146,2,0,2.6,20.8,2019-12-04T19:30:00Z,90,39,0,0,0,0,15,0,19860,0,2,2.0,1,1595,1898,303,43,False,0,PLPNFPN,2,43,21,1
187,57145,Federico_FernÃÂÃÂ¡ndez_254,0,0,26,1,0.5,254,145,0,0,2.9,28.6,2019-12-05T19:30:00Z,90,49,0,0,0,0,15,0,17571,2,0,0.0,6,99,756,657,44,False,0,FTRKFRNNTS,2,46,4,9
188,101537,Felipe Anderson_Pereira Gomes_390,0,0,22,0,38.7,390,146,2,0,7.1,28.0,2019-12-04T19:30:00Z,90,39,0,0,0,0,15,0,231192,0,2,4.0,2,-5133,608,5741,67,False,0,ANTRSNFLPKMSPRR,3,66,21,2
189,27789,Fernando_Luiz Rosa_221,0,0,14,1,1.8,221,142,0,0,1.8,16.6,2019-12-03T20:15:00Z,84,90,0,0,0,0,15,0,48257,4,1,0.0,3,67,1258,1191,52,False,0,FRNNTLSRS,3,51,43,2
190,194794,Fikayo_Tomori_529,0,0,0,0,0.0,529,147,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,7,0,0,0,0,15,0,639704,1,2,0.0,0,1120,18466,17346,49,True,0,FKTMR,2,42,8,0
191,77359,Florian_Lejeune_257,0,0,0,0,0.0,257,145,0,0,0.0,0.0,2019-12-05T19:30:00Z,0,49,0,0,0,0,15,0,324,2,0,0.0,0,-2,15,17,44,False,0,FLRNLJN,2,43,4,0
192,93284,Florin_Andone_46,0,0,0,0,0.0,46,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,3,0,0,0,0,15,0,29911,2,1,0.0,0,-424,31,455,48,False,0,ANTNFLRN,4,47,36,0
193,54484,Francisco_FemenÃÂÃÂ­a Far_357,0,0,13,0,13.4,357,143,2,0,3.9,26.0,2019-12-04T19:30:00Z,90,13,0,0,0,0,15,0,21656,0,2,0.0,1,-778,107,885,42,False,0,FRFMNFRNSSK,2,42,57,5
194,40383,Fraser_Forster_317,0,0,0,0,0.0,317,150,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,45,0,0,0,0,15,0,26015,1,2,0.0,0,-358,12,370,43,True,0,FRSTRFRSR,1,42,20,0
195,155503,Frederick_Woodman_264,0,0,0,0,0.0,264,145,0,0,0.0,0.0,2019-12-05T19:30:00Z,0,49,0,0,0,0,15,0,61475,2,0,0.0,0,-314,448,762,40,False,0,FRTRKTMN,1,39,4,0
196,101582,Frederico_Rodrigues de Paula Santos_244,0,0,13,0,21.5,244,144,1,0,4.2,19.2,2019-12-04T19:30:00Z,90,6,0,0,0,0,15,0,11288,1,2,1.0,2,-254,252,506,53,True,0,TFRTRKPLRTRKSSNTS,3,51,1,2
197,203368,FrÃÂÃÂ©dÃÂÃÂ©ric_Guilbert_458,0,0,0,0,0.0,458,147,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,8,0,0,0,0,15,0,59586,1,2,0.0,0,-4742,1757,6499,44,False,0,FRTRKLPRT,2,43,7,1
198,205651,Gabriel Fernando_de Jesus_211,0,3,53,0,1.5,211,142,1,2,13.2,66.8,2019-12-03T20:15:00Z,90,90,0,0,0,0,15,0,209848,4,1,64.0,13,3410,18155,14745,96,False,0,TFRNNTKPRLJSS,4,99,43,2
199,444145,Gabriel Teodoro_Martinelli Silva_504,0,0,2,0,0.0,504,141,1,0,2.1,2.0,2019-12-05T20:15:00Z,13,36,0,0,0,0,15,0,110853,2,1,19.0,1,135,4443,4308,45,True,0,KPRLMRTNLSLFTTR,4,42,3,7
200,19419,Gary_Cahill_503,0,0,0,0,0.0,503,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,91,0,0,0,0,15,0,115629,0,1,0.0,0,-9951,329,10280,45,True,0,KHLKR,2,43,31,8
201,444183,Gavin_Kilkenny_565,0,0,0,0,0.0,565,148,0,0,0.0,0.0,2019-12-03T19:30:00Z,0,31,0,0,0,0,15,0,38,0,1,0.0,0,22,25,3,45,False,0,KFNKLKN,3,45,91,0
202,42748,GaÃÂÃÂ«tan_Bong_41,0,0,0,0,0.0,41,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,3,0,0,0,0,15,0,8057,2,1,0.0,0,-65,42,107,43,False,0,PNKKTN,2,42,36,0
203,168566,Georges-KÃÂÃÂ©vin_Nkoudou_527,0,0,0,0,0.0,527,144,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,1,0,0,0,0,15,0,867,1,2,0.0,0,-5,4,9,50,False,0,JRJSKFNNKT,3,50,6,0
204,82691,George_Baldock_294,0,0,19,0,38.6,294,145,2,0,6.1,22.2,2019-12-05T19:30:00Z,90,4,0,0,0,0,15,0,250409,2,0,0.0,1,37295,42640,5345,46,True,0,PLTKJRJ,2,50,49,14
205,41733,Georginio_Wijnaldum_199,0,1,35,0,15.1,199,149,2,1,8.2,46.0,2019-12-04T20:15:00Z,90,11,0,0,0,0,15,0,196798,2,5,21.0,8,-4676,6234,10910,54,True,0,JRJNNLTM,3,54,14,0
206,94924,Gerard_Deulofeu_363,0,0,3,0,16.3,363,143,1,0,2.5,0.0,2019-12-04T19:30:00Z,76,13,0,0,0,0,15,0,186994,0,2,10.0,2,-23153,5254,28407,61,False,0,TLFKRRT,4,61,57,2
207,200826,Giovani_Lo Celso_523,0,0,2,0,0.7,523,144,0,0,0.3,0.6,2019-12-04T19:30:00Z,5,1,0,0,0,0,15,0,17148,1,2,2.0,1,-488,95,583,73,False,0,SLSJFNL,3,73,6,0
208,20529,Glenn_Murray_44,0,0,0,0,0.0,44,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,3,0,0,0,0,15,0,58910,2,1,0.0,0,-823,455,1278,55,False,0,KLNMR,4,54,36,1
209,179830,Grady_Diangana_398,0,0,0,0,0.0,398,146,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,39,0,0,0,0,15,0,5046,0,2,0.0,0,-57,90,147,44,False,0,TNKNKRT,3,43,21,0
210,84450,Granit_Xhaka_18,0,0,17,0,22.8,18,141,2,0,4.4,21.0,2019-12-05T20:15:00Z,90,36,0,0,0,0,15,0,47131,2,1,0.0,2,-346,398,744,52,True,0,KRNTKSK,3,51,3,2
211,83428,Grant_Hanley_277,0,0,0,0,0.0,277,150,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,20,0,0,0,0,15,0,158397,1,2,0.0,0,-4960,137,5097,40,False,0,KRNTNL,2,40,45,0
212,55422,Gylfi_Sigurdsson_151,0,0,11,0,16.2,151,149,5,0,3.1,14.8,2019-12-04T20:15:00Z,90,14,0,0,0,0,15,0,205949,2,5,0.0,2,-6358,440,6798,74,False,0,KLFSKRTSN,3,73,11,2
213,197469,Hamza_Choudhury_180,0,0,2,0,1.4,180,143,0,0,0.4,2.2,2019-12-04T19:30:00Z,21,57,0,0,0,0,15,0,50100,0,2,0.0,1,-1972,241,2213,44,True,0,XTRMS,3,42,13,0
214,78830,Harry_Kane_338,0,0,5,0,5.9,338,144,2,0,1.8,1.2,2019-12-04T19:30:00Z,90,1,0,0,0,0,15,0,1308264,1,2,11.0,2,-47046,32285,79331,109,False,0,HRKN,4,110,6,16
215,198044,Harry_Lewis_548,0,0,0,0,0.0,548,150,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,45,0,0,0,0,15,0,6840,1,2,0.0,0,88,311,223,40,True,0,HRLS,1,40,20,0
216,95658,Harry_Maguire_160,0,0,12,0,0.2,160,144,1,0,1.8,17.6,2019-12-04T19:30:00Z,90,6,0,0,0,0,15,0,804979,1,2,0.0,2,-34481,1779,36260,53,True,0,HRMKR,2,53,1,2
217,153682,Harry_Wilson_505,0,0,8,0,15.1,505,148,1,0,3.8,16.8,2019-12-03T19:30:00Z,90,31,0,0,0,0,15,0,276922,0,1,6.0,2,65495,70893,5398,60,False,0,HRLSN,3,57,91,0
218,157668,Harry_Winks_347,0,0,15,0,2.5,347,144,2,0,1.0,7.0,2019-12-04T19:30:00Z,69,1,0,0,0,0,15,0,22104,1,2,0.0,1,-697,332,1029,53,False,1,HRNKS,3,52,6,0
219,201666,Harvey_Barnes_172,0,0,2,1,6.2,172,143,0,0,7.4,8.2,2019-12-04T19:30:00Z,79,57,0,0,0,0,15,0,84683,0,2,60.0,3,-6738,2837,9575,59,True,0,PRNSRF,3,58,13,1
220,444884,Harvey_Elliott_550,0,0,0,0,0.0,550,149,0,0,0.0,0.0,2019-12-04T20:15:00Z,0,11,0,0,0,0,15,0,474,2,5,0.0,0,12,47,35,45,True,0,ALTRF,3,45,14,0
221,57249,Henrikh_Mkhitaryan_16,0,0,0,0,0.0,16,141,0,0,0.0,0.0,2019-12-05T20:15:00Z,0,36,0,0,0,0,15,0,58332,2,1,0.0,0,-211,13,224,68,True,0,HNRKMKTRN,3,67,3,0
222,40564,Henri_Lansbury_35,0,0,0,0,0.0,35,147,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,8,0,0,0,0,15,0,39346,1,2,0.0,0,-874,335,1209,44,False,0,HNRLNSPR,3,44,7,0
223,85971,Heung-Min_Son_342,0,0,16,0,5.4,342,144,2,0,4.6,10.8,2019-12-04T19:30:00Z,90,1,0,0,0,0,15,0,1078382,1,2,30.0,2,115428,136177,20749,98,False,0,HNKMNSN,3,97,6,12
224,18656,Heurelho da Silva_Gomes_513,0,0,0,0,0.0,513,143,0,0,0.0,0.0,2019-12-04T19:30:00Z,0,13,0,0,0,0,15,0,14281,0,2,0.0,0,-73,82,155,44,False,0,TKMSRLSLF,1,43,57,0
